,REF_NO,children,age_band,status,occupation,home_status,family_income,TVarea,Average.Credit.Card.Transaction,Balance.Transfer,Term.Deposit,Life.Insurance,Medical.Insurance,Average.A.C.Balance,Personal.Loan,Home.Loan,Online.Purchase.Amount,gender,region,Portfolio.Balance
155,3251,0,71+,Partner,Housewife,Own Home,"<12,500, >=10,000",Tyne Tees,0.0,35.48,0.0,100.47,0.0,53.48,187.84,2.99,5.99,Female,North,120.07
156,9694,0,41-45,Single/Never Married,Professional,Own Home,"<30,000, >=27,500",Meridian,0.0,0.0,0.0,39.47,0.0,0.0,16.47,12.96,0.0,Male,South East,10.86
157,1967,0,55-60,Partner,Professional,Own Home,"<27,500, >=25,000",Yorkshire,0.0,0.0,0.0,0.0,0.0,44.48,68.43,0.0,0.0,Male,South East,7.61
158,900,0,71+,Partner,Professional,Own Home,">=35,000",HTV,4.99,74.96,0.0,102.93,0.0,24.47,0.0,3.99,0.0,Male,Wales,55.41
159,3336,0,65-70,Partner,Retired,Own Home,"<12,500, >=10,000",Yorkshire,0.0,60.98,0.0,239.36,0.0,0.0,0.0,0.0,0.0,Male,South East,88.55
160,9534,2,41-45,Partner,Other,Own Home,"<15,000, >=12,500",Tyne Tees,133.41,85.46,64.98,78.4,77.94,50.39,19.49,9.99,67.93,Female,North,215.67
161,10711,0,51-55,Partner,Professional,Own Home,"<20,000, >=17,500",TV South West,0.0,224.47,0.0,0.0,0.0,37.95,0.0,21.96,0.0,Female,South West,64.92
162,507,0,22-25,Partner,Professional,Own Home,"<27,500, >=25,000",Yorkshire,0.0,67.47,0.0,0.0,0.0,19.49,0.0,0.0,0.0,Female,South East,40.66
163,8623,0,61-65,Partner,Retired,Own Home,"<22,500, >=20,000",Meridian,0.0,0.0,0.0,79.46,21.36,6.0,0.0,0.0,0.0,Female,South East,112.74
164,3390,0,45-50,Partner,Professional,Own Home,">=35,000",Meridian,0.0,0.0,0.0,0.0,0.0,11.47,0.0,0.0,11.49,Female,North West,-21.82
165,7394,0,26-30,Single/Never Married,Professional,Live in Parental Hom,">=35,000",Granada,0.0,0.0,29.99,0.0,14.98,0.0,0.0,0.0,0.0,Female,Wales,40.26
166,965,3,45-50,Partner,Professional,Own Home,">=35,000",Meridian,0.0,0.0,11.99,33.48,0.0,47.44,0.0,0.0,0.0,Male,South East,22.52
167,11050,0,26-30,Single/Never Married,Business Manager,Own Home,">=35,000",HTV,0.0,25.53,54.99,187.86,0.0,39.47,82.9,0.0,0.0,Male,South West,104.11
168,153,1,36-40,Partner,Other,Own Home,"<25,000, >=22,500",Yorkshire,338.39,79.46,24.95,72.42,111.87,45.91,171.25,4.99,130.42,Female,South East,323.15
169,6117,2,36-40,Partner,Professional,Own Home,">=35,000",Central,0.0,40.47,24.98,55.97,19.99,37.97,0.0,0.0,0.0,Female,East Midlands,36.84
170,10932,0,22-25,Partner,Secretarial/Admin,Own Home,"<25,000, >=22,500",Ulster,186.92,324.73,215.34,282.3,25.45,149.85,0.0,9.48,58.91,Female,Northern Ireland,497.28
171,1146,1,45-50,Partner,Housewife,Own Home,"<22,500, >=20,000",Yorkshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Female,South East,47.42
172,2935,2,45-50,Partner,Professional,Own Home,">=35,000",Granada,25.0,0.0,124.47,62.98,46.45,0.0,352.52,5.97,11.0,Male,North West,228.73
173,10139,0,51-55,Partner,Professional,Own Home,">=35,000",Anglia,0.0,0.0,0.0,0.0,44.47,0.0,0.0,0.0,0.0,Male,South East,-2.07
174,4404,0,65-70,Partner,Retired,Own Home,"<15,000, >=12,500",Yorkshire,14.99,17.48,106.95,94.42,38.46,183.42,0.0,0.0,19.49,Female,South East,176.31
175,9011,0,51-55,Partner,Retired,Own Home,"<20,000, >=17,500",Central,202.37,134.96,197.91,267.81,233.38,66.44,16.99,36.14,143.85,Male,West Midlands,401.18
176,3971,0,26-30,Partner,Professional,Own Home,">=35,000",Central,0.0,0.0,0.0,0.0,0.0,0.0,33.47,0.0,0.0,Male,East Midlands,12.65
177,1576,0,22-25,Single/Never Married,Secretarial/Admin,Own Home,"<15,000, >=12,500",Central,0.0,0.0,14.49,15.0,0.0,14.97,0.0,0.0,0.0,Female,East Midlands,24.59
178,7376,0,55-60,Partner,Secretarial/Admin,Own Home,"<27,500, >=25,000",Meridian,0.0,0.0,0.0,86.96,0.0,5.49,0.0,0.0,0.0,Female,South East,67.55
179,6171,1,51-55,Partner,Housewife,Own Home,"<20,000, >=17,500",Central,0.0,0.0,49.48,0.0,30.96,0.0,25.99,0.0,0.0,Female,West Midlands,8.88
180,10689,2,36-40,Partner,Housewife,Own Home,"<27,500, >=25,000",HTV,28.92,58.22,11.45,213.85,54.89,72.38,255.12,4.0,168.2,Female,South West,248.63
181,6481,0,65-70,Widowed,Retired,Own Home,"< 8,000, >= 4,000",Tyne Tees,129.48,64.49,82.47,82.97,4.49,38.99,128.41,0.0,0.0,Female,North,140.32
182,10782,0,26-30,Single/Never Married,Professional,Own Home,">=35,000",Carlton,0.0,0.0,0.0,46.93,40.41,2.47,0.0,0.0,0.0,Female,South East,16.36
183,8847,0,41-45,Partner,Housewife,Own Home,"<30,000, >=27,500",Tyne Tees,160.42,0.0,258.89,11.49,123.43,0.0,0.0,0.0,0.0,Female,North,145.03
184,1343,0,51-55,Partner,Business Manager,Own Home,"<27,500, >=25,000",Granada,0.0,0.0,24.99,0.0,0.0,0.0,0.0,0.0,0.0,Male,North West,42.54
185,9474,0,55-60,Partner,Retired,Own Home,"<25,000, >=22,500",HTV,19.98,24.49,79.47,43.48,27.47,104.91,0.0,31.96,0.0,Male,South West,129.3
186,989,1,41-45,Partner,Professional,Own Home,">=35,000",TV South West,0.0,0.0,0.0,0.0,0.0,0.0,41.17,0.0,0.0,Female,South West,36.64
187,8487,0,31-35,Partner,Professional,Own Home,"<22,500, >=20,000",Scottish TV,7.99,0.0,11.99,65.96,22.48,25.96,0.0,0.0,0.0,Female,Scotland,39.09
188,729,2,26-30,Partner,Professional,Own Home,"<27,500, >=25,000",Meridian,0.0,0.0,0.0,0.0,25.49,0.0,24.98,0.0,0.0,Female,South East,65.87
189,873,2,36-40,Partner,Professional,Own Home,">=35,000",Granada,104.97,31.48,47.46,57.95,17.07,17.48,0.0,0.0,55.74,Male,North West,101.97
190,1190,1,36-40,Partner,Other,Own Home,"<17,500, >=15,000",Tyne Tees,0.0,9.99,0.0,61.95,0.0,14.49,0.0,0.0,0.0,Female,North,-44.7
191,4604,0,71+,Partner,Retired,Own Home,"<12,500, >=10,000",Yorkshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,South East,-36.47
192,11017,0,61-65,Partner,Retired,Own Home,"<27,500, >=25,000",Yorkshire,54.48,171.45,264.35,324.8,74.44,67.96,0.0,0.0,0.0,Female,South East,275.42
193,1872,0,55-60,Partner,Professional,Own Home,"<27,500, >=25,000",Central,194.93,49.46,108.46,89.92,24.97,46.97,0.0,1.74,0.0,Female,West Midlands,138.5
194,5695,1,51-55,Partner,Business Manager,Own Home,"<27,500, >=25,000",Carlton,0.0,14.99,0.0,323.83,3.49,24.98,269.82,19.96,24.48,Male,South East,254.32
195,2292,3,31-35,Partner,Secretarial/Admin,Own Home,"<30,000, >=27,500",Yorkshire,0.0,0.0,0.0,19.99,16.47,19.99,0.0,0.0,47.44,Female,East Midlands,20.44
196,2272,2,36-40,Partner,Professional,Own Home,">=35,000",Yorkshire,218.97,173.45,59.98,113.43,3.49,53.41,105.91,0.0,0.0,Female,South East,199.32
197,2025,0,55-60,Partner,Retired,Own Home,"<10,000, >= 8,000",Granada,436.8,39.99,35.48,86.97,172.85,0.0,6.99,0.0,1071.22,Male,North West,341.9
198,3121,0,61-65,Partner,Retired,Own Home,"<30,000, >=27,500",Anglia,122.95,0.0,229.91,0.0,33.96,0.0,0.0,0.0,0.0,Female,North West,88.87
199,1484,0,65-70,Divorced/Separated,Retired,Own Home,"< 8,000, >= 4,000",Carlton,0.0,84.98,61.45,0.0,20.97,1.98,69.43,0.0,0.0,Female,South East,80.03
200,9706,0,51-55,Partner,Other,Own Home,"<17,500, >=15,000",Central,0.0,39.99,0.0,55.98,0.0,0.0,33.98,0.0,225.41,Female,West Midlands,95.48
201,7300,2,45-50,Partner,Manual Worker,Own Home,"<17,500, >=15,000",HTV,0.0,0.0,0.0,0.0,59.0,15.97,0.0,0.0,0.0,Female,Wales,124.07
202,6816,0,41-45,Partner,Housewife,Own Home,"<25,000, >=22,500",Anglia,0.0,0.0,0.0,20.48,7.49,0.0,0.0,0.0,0.0,Female,East Anglia,-19.77
203,10970,0,51-55,Partner,Housewife,Own Home,"<20,000, >=17,500",Meridian,49.47,17.99,44.48,17.99,9.99,2.49,0.0,0.0,0.0,Female,South East,59.1
204,4266,3,36-40,Partner,Housewife,Own Home,">=35,000",Carlton,0.0,134.41,0.0,195.91,0.0,86.97,46.47,0.0,10.98,Female,North West,132.78
205,9260,2,41-45,Partner,Business Manager,Own Home,">=35,000",Yorkshire,0.0,0.01,27.99,80.97,26.47,16.97,25.99,0.0,0.0,Male,South East,19.2
206,2572,0,65-70,Widowed,Housewife,Own Home,"<12,500, >=10,000",TV South West,0.0,0.0,0.0,20.97,0.0,4.49,0.0,0.0,3.99,Female,South West,20.58
207,2345,1,31-35,Partner,Professional,Own Home,">=35,000",Scottish TV,0.0,0.0,0.0,36.99,0.0,0.0,0.0,0.0,0.0,Female,Scotland,-12.95
208,2209,0,61-65,Partner,Retired,Own Home,"< 8,000, >= 4,000",Yorkshire,0.0,0.0,0.0,40.47,54.92,43.95,0.0,0.0,0.0,Female,South East,121.09
209,2736,0,22-25,Partner,Secretarial/Admin,Own Home,"<30,000, >=27,500",Central,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Female,East Midlands,-20.33
210,11324,0,61-65,Partner,Professional,Own Home,"<10,000, >= 8,000",Granada,64.98,24.49,98.46,0.0,0.0,59.47,0.0,0.0,0.0,Male,North West,11.57
211,5923,0,51-55,Partner,Professional,Own Home,"<12,500, >=10,000",Central,0.0,74.99,0.0,95.96,0.0,36.92,0.0,0.0,0.0,Female,West Midlands,101.59
212,9333,0,51-55,Partner,Other,Own Home,"<10,000, >= 8,000",Meridian,0.0,99.38,0.0,116.93,44.43,36.94,0.0,0.0,0.0,Female,South East,156.11
213,11361,2,31-35,Partner,Secretarial/Admin,Own Home,"<20,000, >=17,500",Central,0.0,105.46,0.0,24.99,0.0,29.99,0.0,5.5,0.0,Female,South East,0.84
214,11023,2,31-35,Partner,Manual Worker,Own Home,"<22,500, >=20,000",Granada,0.0,24.96,0.0,338.39,19.99,54.98,0.0,0.0,11.99,Male,North West,167.66
215,646,0,51-55,Partner,Professional,Own Home,">=35,000",Ulster,19.99,156.95,27.46,154.39,9.49,53.98,0.0,0.0,10.99,Female,Northern Ireland,168.7
216,3813,0,65-70,Widowed,Retired,Own Home,"< 4,000",Tyne Tees,0.0,11.99,0.0,0.0,6.99,0.0,0.0,0.0,0.0,Female,North,27.0
217,141,0,26-30,Partner,Professional,Own Home,">=35,000",Carlton,0.0,64.99,39.49,30.01,0.0,41.97,39.98,0.0,0.0,Female,North West,88.03
218,4111,1,51-55,Partner,Retired,Own Home,"<25,000, >=22,500",Central,15.99,34.96,108.44,52.95,24.97,40.93,48.98,3.49,0.0,Female,West Midlands,65.53
219,2381,0,61-65,Partner,Retired,Own Home,"< 8,000, >= 4,000",Anglia,0.0,9.49,0.0,20.99,0.0,17.47,0.0,0.0,0.0,Female,East Anglia,44.16
220,11487,0,45-50,Partner,Other,Own Home,">=35,000",Central,0.0,103.92,0.0,139.43,33.44,4.99,0.0,1.99,0.0,Female,West Midlands,61.1
221,10549,2,26-30,Partner,Housewife,Own Home,"<15,000, >=12,500",Yorkshire,0.0,0.0,0.01,25.99,0.0,0.0,67.48,0.0,0.0,Female,East Midlands,22.35
222,4532,2,26-30,Partner,Secretarial/Admin,Own Home,"<17,500, >=15,000",Meridian,31.49,0.0,39.48,0.0,11.56,0.0,0.0,0.0,0.0,Female,South East,34.28
223,5490,2,41-45,Partner,Business Manager,Own Home,">=35,000",Ulster,0.0,44.49,39.49,0.0,15.97,24.99,0.0,0.0,0.0,Male,Northern Ireland,40.02
224,7688,2,26-30,Divorced/Separated,Other,Rent Privately,"<10,000, >= 8,000",Scottish TV,15.49,0.0,0.0,24.48,0.0,14.49,0.0,0.0,14.02,Female,Scotland,-18.54
225,11492,0,41-45,Partner,Secretarial/Admin,Rent from Council/HA,"<12,500, >=10,000",Scottish TV,176.9,0.0,163.96,155.9,139.37,101.44,0.0,36.11,114.42,Female,Scotland,251.14
226,10288,0,61-65,Single/Never Married,Retired,Own Home,"<17,500, >=15,000",HTV,0.0,74.49,0.0,22.99,23.97,19.49,0.0,0.0,0.0,Male,Wales,62.9
227,5371,0,71+,Widowed,Retired,Own Home,"<15,000, >=12,500",Central,0.0,44.48,0.0,14.49,6.99,12.98,0.0,0.0,0.0,Male,East Midlands,62.17
228,8048,0,61-65,Divorced/Separated,Secretarial/Admin,Own Home,"<12,500, >=10,000",Carlton,0.0,95.97,0.0,91.96,20.47,37.97,0.0,11.49,0.0,Female,North West,151.13
229,9353,0,26-30,Single/Never Married,Professional,Own Home,"<25,000, >=22,500",HTV,178.94,79.99,173.45,78.96,145.9,6.49,0.0,0.0,174.9,Female,Wales,219.37
230,7624,0,65-70,Widowed,Retired,Own Home,">=35,000",HTV,0.0,34.99,79.98,291.38,0.0,42.47,0.0,19.97,47.36,Female,Wales,168.76
231,3838,2,31-35,Single/Never Married,Manual Worker,Own Home,"<10,000, >= 8,000",Tyne Tees,64.49,0.0,0.0,11.48,26.96,37.44,66.95,0.0,0.0,Male,North,90.94
232,10028,0,31-35,Single/Never Married,Secretarial/Admin,Own Home,"<20,000, >=17,500",Ulster,169.97,177.41,0.0,102.91,20.98,33.42,0.0,4.97,285.98,Female,Northern Ireland,221.72
233,5963,2,31-35,Partner,Housewife,Own Home,"<20,000, >=17,500",Carlton,0.0,0.0,39.99,0.0,0.0,0.0,0.0,0.0,0.0,Female,South East,-37.5
234,9838,3,36-40,Partner,Professional,Own Home,">=35,000",Meridian,0.0,0.0,0.0,0.0,0.0,0.0,24.98,0.0,0.0,Male,South West,-5.37
235,2938,0,26-30,Partner,Professional,Own Home,">=35,000",Scottish TV,59.94,0.0,29.99,0.0,9.99,29.99,0.0,0.0,0.0,Female,Scotland,105.28
236,6116,0,55-60,Divorced/Separated,Retired,Own Home,"<12,500, >=10,000",TV South West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Female,South West,23.38
237,2447,1,31-35,Partner,Professional,Own Home,"<25,000, >=22,500",Meridian,0.0,49.97,0.0,11.47,0.0,69.47,0.0,0.0,11.19,Female,North West,36.69
238,2455,0,45-50,Partner,Professional,Own Home,">=35,000",Central,0.0,83.47,0.0,399.32,0.0,14.99,0.0,0.0,0.0,Female,South East,124.28
239,5347,2,31-35,Partner,Professional,Own Home,"<27,500, >=25,000",Ulster,0.0,0.0,0.0,0.0,81.89,0.0,40.97,0.0,0.0,Female,Northern Ireland,113.41
240,10042,2,36-40,Single/Never Married,Housewife,Own Home,"<17,500, >=15,000",Yorkshire,19.49,0.0,0.0,0.0,23.98,0.0,0.0,0.0,0.0,Female,South East,-34.65
241,3427,0,55-60,Widowed,Retired,Own Home,"<20,000, >=17,500",Meridian,0.0,44.48,19.99,121.93,0.0,69.98,0.0,0.0,23.46,Female,South East,154.34
242,6253,0,55-60,Partner,Housewife,Own Home,"<20,000, >=17,500",Carlton,0.0,0.0,27.49,0.0,0.0,32.46,0.0,0.0,0.0,Female,South East,37.71
243,8514,1,51-55,Partner,Housewife,Own Home,"<27,500, >=25,000",Central,0.0,89.99,0.0,131.44,0.0,31.48,15.49,0.0,0.0,Female,West Midlands,45.1
244,10746,1,45-50,Partner,Professional,Own Home,">=35,000",Scottish TV,39.98,0.0,0.0,0.0,7.49,0.0,0.0,0.0,0.0,Male,Scotland,26.87
245,10722,0,26-30,Partner,Student,Own Home,"<12,500, >=10,000",Anglia,0.0,0.0,54.97,81.41,200.32,180.84,0.0,0.0,0.0,Female,East Anglia,217.79
246,3767,0,45-50,Partner,Housewife,Own Home,"<30,000, >=27,500",Anglia,0.0,69.97,0.0,157.43,14.98,49.97,0.0,9.48,0.0,Female,East Anglia,26.52
247,5816,0,45-50,Partner,Professional,Own Home,"<27,500, >=25,000",Central,0.0,0.0,0.0,31.99,0.0,0.0,0.0,0.0,60.77,Male,East Midlands,-64.3
248,1670,0,41-45,Partner,Housewife,Own Home,"<15,000, >=12,500",Tyne Tees,0.0,0.0,0.0,25.99,0.0,19.98,0.0,0.0,0.0,Female,North,96.81
249,4031,0,45-50,Divorced/Separated,Professional,Own Home,">=35,000",Scottish TV,55.94,19.98,127.42,171.27,48.41,38.98,0.0,27.94,0.0,Male,Scotland,143.73
250,7933,0,41-45,Partner,Secretarial/Admin,Own Home,"<30,000, >=27,500",HTV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Female,Wales,-35.06
251,905,0,26-30,Divorced/Separated,Secretarial/Admin,Own Home,"<15,000, >=12,500",Yorkshire,0.0,223.9,48.47,187.85,0.0,70.4,0.0,0.0,11.99,Female,South East,170.54
252,2846,1,45-50,Divorced/Separated,Manual Worker,Own Home,"<10,000, >= 8,000",HTV,0.0,24.99,19.99,83.42,9.48,169.18,42.93,9.99,0.0,Female,South West,237.48
253,575,0,71+,Widowed,Housewife,Own Home,"< 8,000, >= 4,000",Central,97.93,11.99,29.98,0.0,24.99,13.97,0.0,0.0,0.0,Female,West Midlands,12.29
254,8317,1,41-45,Partner,Manual Worker,Own Home,"<30,000, >=27,500",Tyne Tees,0.0,25.99,35.0,14.49,0.0,37.98,0.0,0.0,189.95,Female,North,31.28
255,11323,0,45-50,Partner,Manual Worker,Own Home,"<20,000, >=17,500",Scottish TV,0.0,0.0,0.0,22.99,0.0,38.98,59.96,0.0,4.99,Female,Scotland,87.86
256,471,2,31-35,Partner,Professional,Own Home,"<25,000, >=22,500",Border,0.0,0.0,17.99,70.98,4.99,0.0,34.48,0.0,0.0,Female,Scotland,30.14
257,3191,2,36-40,Partner,Professional,Own Home,">=35,000",HTV,10.99,46.97,68.94,25.49,0.0,32.45,64.95,0.0,56.44,Female,South West,75.93
258,452,0,55-60,Widowed,Retired,Rent from Council/HA,"<22,500, >=20,000",Central,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Female,West Midlands,-45.97
259,7112,0,45-50,Divorced/Separated,Other,Own Home,"< 4,000",HTV,39.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Female,Wales,25.1
260,8495,2,36-40,Partner,Secretarial/Admin,Own Home,"<27,500, >=25,000",Granada,0.0,256.95,29.49,27.99,32.96,39.97,47.96,0.0,0.0,Female,North West,137.41
261,570,0,51-55,Partner,Retired,Own Home,"<12,500, >=10,000",Central,0.0,0.0,0.0,0.0,0.0,81.89,0.0,15.97,0.0,Female,East Midlands,147.92
262,7079,2,36-40,Partner,Professional,Own Home,">=35,000",Central,0.0,27.99,0.0,0.0,0.0,0.0,24.48,0.0,0.0,Male,East Midlands,85.03
263,11426,0,26-30,Single/Never Married,Secretarial/Admin,Own Home,"<15,000, >=12,500",Yorkshire,0.0,124.98,29.99,98.46,0.0,0.0,0.0,0.0,0.0,Male,East Midlands,68.42
264,9087,0,65-70,Partner,Retired,Own Home,"<30,000, >=27,500",Meridian,24.99,44.99,14.99,39.97,24.99,57.43,0.0,0.0,0.0,Female,North West,71.02
265,7550,1,31-35,Partner,Professional,Own Home,">=35,000",TV South West,9.99,19.99,0.0,19.99,0.0,11.99,143.38,0.0,0.0,Male,South West,69.16
266,241,0,61-65,Partner,Retired,Own Home,"< 4,000",Tyne Tees,34.49,125.46,54.98,0.01,0.0,0.0,0.0,9.17,0.0,Female,North,45.23
267,7747,1,41-45,Partner,Secretarial/Admin,Own Home,">=35,000",Granada,0.0,0.0,0.0,0.0,0.0,0.0,26.44,0.0,0.0,Female,North West,22.28
268,9953,0,45-50,Partner,Housewife,Own Home,"<15,000, >=12,500",Anglia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Female,East Anglia,-2.95
269,6035,2,36-40,Partner,Housewife,Own Home,"<17,500, >=15,000",Border,0.0,0.0,0.0,0.0,0.0,7.99,0.0,16.77,0.0,Female,Scotland,18.3
270,9919,2,26-30,Partner,Housewife,Own Home,">=35,000",Carlton,79.95,63.92,101.93,127.38,19.97,9.99,0.0,0.0,23.97,Female,South East,99.7
271,10257,0,55-60,Partner,Housewife,Own Home,"<12,500, >=10,000",TV South West,0.0,19.99,0.0,59.48,0.0,9.99,0.0,0.0,0.0,Female,South West,31.02
272,9522,2,36-40,Partner,Secretarial/Admin,Own Home,">=35,000",Meridian,26.98,88.47,37.48,248.29,0.0,71.47,401.53,0.0,0.0,Female,North West,276.53
273,3316,1,45-50,Partner,Professional,Own Home,">=35,000",Meridian,69.45,95.44,202.88,42.97,7.97,13.97,94.92,0.0,14.99,Female,South East,162.4
274,8809,0,36-40,Partner,Secretarial/Admin,Own Home,"<27,500, >=25,000",Central,0.0,44.99,0.0,0.0,0.0,0.0,11.48,3.23,15.98,Female,West Midlands,3.12
275,5548,0,31-35,Single/Never Married,Business Manager,Rent from Council/HA,"<12,500, >=10,000",Central,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.45,11.99,Female,West Midlands,-12.88
276,11009,0,45-50,Partner,Other,Own Home,"<20,000, >=17,500",Granada,0.0,0.0,0.0,0.0,0.0,0.0,21.99,0.0,0.0,Female,North West,18.44
277,2746,1,51-55,Partner,Business Manager,Own Home,"<22,500, >=20,000",Central,0.0,54.97,40.46,25.97,0.0,29.99,52.43,0.0,0.0,Female,West Midlands,148.61
278,812,3,36-40,Partner,Professional,Own Home,"<30,000, >=27,500",HTV,0.0,24.49,56.47,82.42,0.0,39.46,255.32,0.0,0.0,Male,Wales,114.03
279,2612,0,31-35,Single/Never Married,Secretarial/Admin,Rent Privately,"<22,500, >=20,000",Granada,0.0,98.46,0.0,64.44,0.0,29.46,79.44,14.96,4.49,Female,North West,126.46
280,3164,1,61-65,Partner,Housewife,Own Home,"<20,000, >=17,500",Scottish TV,0.0,80.96,115.93,89.96,52.48,9.98,105.88,3.99,7.48,Female,Scotland,127.08
281,10866,1,22-25,Partner,Professional,Own Home,"<22,500, >=20,000",HTV,0.0,0.0,73.95,106.94,21.97,11.99,59.94,16.48,46.95,Female,Wales,180.18
282,7396,0,55-60,Partner,Retired,Own Home,"<27,500, >=25,000",Central,0.0,0.0,0.0,77.46,0.0,39.43,0.0,0.0,0.0,Female,West Midlands,41.92
283,7518,0,55-60,Partner,Retired,Own Home,"< 8,000, >= 4,000",Meridian,0.0,0.0,14.49,0.01,0.0,48.94,0.0,0.0,0.0,Female,North West,70.66
284,2366,2,36-40,Partner,Professional,Own Home,"<27,500, >=25,000",HTV,0.0,0.0,0.0,42.97,0.0,30.97,0.0,0.0,0.0,Female,Wales,65.76
285,11089,1,45-50,Partner,Housewife,Own Home,"<17,500, >=15,000",HTV,0.0,0.0,0.0,132.9,0.0,34.49,1.99,11.98,0.0,Female,South West,59.95
286,5988,2,36-40,Partner,Secretarial/Admin,Own Home,">=35,000",Meridian,0.0,0.0,67.47,0.0,27.97,0.0,101.44,0.0,0.0,Female,South East,38.01
287,6440,0,55-60,Divorced/Separated,Retired,Rent Privately,"< 4,000",Anglia,0.0,50.98,37.48,122.43,0.0,0.0,0.0,0.0,0.0,Female,South East,104.85
288,8669,3,31-35,Partner,Housewife,Own Home,"<27,500, >=25,000",HTV,0.0,0.0,49.97,0.0,43.99,0.0,0.0,0.0,0.0,Female,South West,6.54
289,4019,0,61-65,Partner,Retired,Own Home,"<17,500, >=15,000",Anglia,0.0,144.46,0.0,50.47,46.47,0.0,5.99,0.0,0.0,Male,South East,82.96
290,2895,0,41-45,Divorced/Separated,Professional,Own Home,"<25,000, >=22,500",Grampian,63.92,129.9,114.37,56.96,172.64,104.36,206.49,9.48,22.96,Female,Scotland,311.24
291,3565,0,51-55,Partner,Manual Worker,Own Home,"<27,500, >=25,000",Carlton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,South East,-20.95
292,8352,0,26-30,Partner,Professional,Own Home,">=35,000",HTV,15.48,31.48,119.96,23.48,49.9,5.49,0.0,7.23,0.0,Male,South West,55.15
293,5607,0,31-35,Single/Never Married,Secretarial/Admin,Own Home,"<17,500, >=15,000",Anglia,40.98,130.44,49.96,520.17,0.0,128.96,178.38,31.47,0.0,Female,South East,371.75
294,7946,1,55-60,Partner,Manual Worker,Own Home,">=35,000",Yorkshire,0.0,59.99,39.49,32.48,0.0,28.46,65.45,21.48,9.49,Male,South East,50.52
295,4647,0,55-60,Partner,Professional,Own Home,"<20,000, >=17,500",Anglia,0.0,0.52,134.46,51.44,49.98,26.44,0.0,0.0,119.99,Male,East Anglia,116.15
296,2364,1,26-30,Partner,Professional,Own Home,">=35,000",Central,0.0,0.0,0.0,0.0,0.0,17.99,0.0,0.0,0.0,Female,North West,0.14
297,906,1,26-30,Partner,Secretarial/Admin,Own Home,"<20,000, >=17,500",HTV,0.0,0.0,39.99,0.0,0.0,5.48,0.0,0.0,11.99,Female,South West,9.77
298,1791,0,41-45,Partner,Professional,Own Home,">=35,000",Central,14.99,34.99,0.0,27.98,40.47,0.0,23.47,0.0,52.46,Female,South East,39.16
299,5650,0,55-60,Partner,Retired,Own Home,">=35,000",Meridian,0.0,8.03,24.0,45.47,0.0,2.99,0.0,0.0,0.0,Male,North West,-20.22
300,9350,0,22-25,Single/Never Married,Manual Worker,Own Home,"<22,500, >=20,000",Yorkshire,198.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,South East,-8.15
301,5467,0,31-35,Single/Never Married,Business Manager,Own Home,"<20,000, >=17,500",Tyne Tees,0.0,98.47,0.0,14.6,0.0,9.48,8.0,0.0,4.49,Female,North,87.26
302,4858,2,45-50,Partner,Retired,Own Home,">=35,000",Carlton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,South East,-31.87
303,9840,1,45-50,Partner,Professional,Own Home,">=35,000",Meridian,0.0,0.0,0.0,20.0,19.48,0.0,8.47,0.0,0.0,Female,South West,45.63
304,8572,0,55-60,Partner,Secretarial/Admin,Own Home,"<25,000, >=22,500",Central,0.0,0.0,0.0,0.0,0.0,28.99,0.0,0.0,25.99,Male,South West,5.0
305,612,1,45-50,Partner,Professional,Own Home,">=35,000",Carlton,59.48,217.43,439.8,565.21,109.41,79.43,0.0,19.97,50.47,Male,South East,490.25
306,2243,2,41-45,Partner,Secretarial/Admin,Own Home,"<27,500, >=25,000",Central,0.0,0.0,0.0,34.99,19.28,30.0,0.0,0.0,0.0,Male,West Midlands,25.81
307,7684,0,51-55,Partner,Business Manager,Own Home,">=35,000",Meridian,0.0,0.0,44.47,0.0,0.0,0.0,0.0,0.0,8.99,Male,South East,65.58
308,10047,0,55-60,Partner,Retired,Own Home,"<12,500, >=10,000",Granada,0.0,0.0,0.0,9.99,0.0,16.98,40.97,0.0,0.0,Female,North West,120.94
309,508,2,41-45,Partner,Professional,Own Home,"<25,000, >=22,500",Anglia,0.0,0.0,0.0,0.0,0.0,19.97,0.0,7.47,0.0,Female,East Anglia,5.07
310,1005,0,45-50,Partner,Professional,Own Home,">=35,000",Meridian,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,Male,North West,9.29
